Futures_Contract_Type,Date,Open,High,Low,Last,Change,%Chg,Volume,Open Int,day_of_week,contract_month,contract_year
KEK16,2016-01-27,486.5,488.0,476.0,478.0,-9.0,-1.85%,5152.0,31090.0,2.0,5,2016
KEK16,2016-02-03,476.5,481.0,474.75,478.5,3.25,+0.68%,7438.0,35737.0,2.0,5,2016
KEK16,2016-02-10,455.0,457.5,453.5,454.25,-0.5,-0.11%,20782.0,55892.0,2.0,5,2016
KEK16,2016-02-17,459.25,463.75,457.0,462.75,2.75,+0.60%,18325.0,76072.0,2.0,5,2016
KEK16,2016-02-24,455.75,457.5,448.5,453.75,-2.75,-0.60%,23461.0,93752.0,2.0,5,2016
KEK16,2016-03-02,450.0,456.0,447.25,455.0,5.5,+1.22%,14177.0,104479.0,2.0,5,2016
KEK16,2016-03-09,470.5,476.25,467.0,475.75,4.75,+1.01%,16681.0,97207.0,2.0,5,2016
KEK16,2016-03-16,489.5,490.25,483.0,483.75,-5.25,-1.07%,12654.0,87594.0,2.0,5,2016
KEK16,2016-03-23,477.25,477.75,471.0,472.25,-4.5,-0.94%,10166.0,89221.0,2.0,5,2016
KEK16,2016-03-30,481.25,482.25,465.25,465.75,-16.0,-3.32%,25594.0,85308.0,2.0,5,2016
KEK16,2016-04-06,472.25,472.75,458.5,461.25,-12.25,-2.59%,20251.0,80017.0,2.0,5,2016
KEK16,2016-04-13,447.25,458.5,445.25,454.5,7.25,+1.62%,19340.0,48375.0,2.0,5,2016
KEK16,2016-04-20,475.5,494.0,474.5,493.25,16.5,+3.46%,17165.0,31463.0,2.0,5,2016
KEK16,2016-04-27,465.5,467.0,459.5,464.0,-2.25,-0.48%,10501.0,8125.0,2.0,5,2016
KEK17,2014-07-16,684.0,684.0,684.0,684.0,-1.25,-0.18%,0.0,0.0,2.0,5,2017
KEK17,2014-07-23,680.75,680.75,680.75,680.75,5.5,+0.81%,0.0,0.0,2.0,5,2017
KEK17,2014-07-30,679.5,679.5,679.5,679.5,0.0,0.00%,0.0,0.0,2.0,5,2017
KEK17,2014-08-06,679.0,679.0,679.0,679.0,0.5,+0.07%,0.0,0.0,2.0,5,2017
KEK17,2014-08-13,679.5,679.5,679.5,679.5,0.0,0.00%,0.0,0.0,2.0,5,2017
KEK17,2014-08-20,658.0,658.0,658.0,658.0,0.75,+0.11%,0.0,0.0,2.0,5,2017
KEK17,2014-08-27,664.25,664.25,664.25,664.25,5.25,+0.80%,0.0,0.0,2.0,5,2017
KEK17,2014-09-03,647.0,647.0,647.0,647.0,-9.75,-1.48%,0.0,0.0,2.0,5,2017
KEK17,2014-09-10,627.5,627.5,627.5,627.5,-5.25,-0.83%,0.0,0.0,2.0,5,2017
KEK17,2014-09-17,600.5,600.5,600.5,600.5,-2.75,-0.46%,0.0,0.0,2.0,5,2017
KEK17,2014-09-24,575.5,575.5,575.5,575.5,-2.0,-0.35%,0.0,0.0,2.0,5,2017
KEK17,2014-10-01,576.75,576.75,576.75,576.75,2.0,+0.35%,0.0,0.0,2.0,5,2017
KEK17,2014-10-08,598.25,598.25,598.25,598.25,-0.25,-0.04%,0.0,0.0,2.0,5,2017
KEK17,2014-10-15,598.25,598.25,598.25,598.25,-1.0,-0.17%,0.0,0.0,2.0,5,2017
KEK17,2014-10-22,619.25,619.25,619.25,619.25,2.0,+0.32%,0.0,0.0,2.0,5,2017
KEK17,2014-10-29,630.0,630.0,630.0,630.0,5.0,+0.80%,0.0,0.0,2.0,5,2017
KEK17,2014-11-05,625.25,625.25,625.25,625.25,-4.75,-0.75%,0.0,0.0,2.0,5,2017
KEK17,2014-11-12,638.75,638.75,638.75,638.75,18.75,+3.02%,0.0,0.0,2.0,5,2017
KEK17,2014-11-19,633.75,633.75,633.75,633.75,-7.75,-1.21%,0.0,0.0,2.0,5,2017
KEK17,2014-11-26,649.0,649.0,649.0,649.0,1.5,+0.23%,0.0,0.0,2.0,5,2017
KEK17,2014-12-03,651.75,651.75,651.75,651.75,-8.5,-1.29%,0.0,0.0,2.0,5,2017
KEK17,2014-12-10,640.0,640.0,640.0,640.0,-5.5,-0.85%,0.0,0.0,2.0,5,2017
KEK17,2014-12-17,685.5,685.5,685.5,685.5,16.75,+2.50%,0.0,0.0,2.0,5,2017
KEK17,2014-12-24,645.0,645.0,645.0,645.0,-21.0,-3.15%,0.0,0.0,2.0,5,2017
KEK17,2014-12-31,633.5,633.5,633.5,633.5,-5.0,-0.78%,0.0,0.0,2.0,5,2017
KEK17,2015-01-07,628.5,628.5,628.5,628.5,-11.25,-1.76%,0.0,0.0,2.0,5,2017
KEK17,2015-01-14,607.0,607.0,607.0,607.0,2.5,+0.41%,0.0,0.0,2.0,5,2017
KEK17,2015-01-21,631.0,631.0,631.0,631.0,-1.0,-0.16%,0.0,0.0,2.0,5,2017
KEK17,2015-01-28,603.25,603.25,603.25,603.25,-11.75,-1.91%,0.0,0.0,2.0,5,2017
KEK17,2015-02-04,618.5,618.5,618.5,618.5,-4.75,-0.76%,0.0,0.0,2.0,5,2017
KEK17,2015-02-11,615.5,615.5,615.5,615.5,3.25,+0.53%,0.0,0.0,2.0,5,2017
KEK17,2015-02-18,607.25,607.25,607.25,607.25,-12.0,-1.94%,0.0,0.0,2.0,5,2017
KEK17,2015-02-25,601.75,601.75,601.75,601.75,-1.75,-0.29%,0.0,0.0,2.0,5,2017
KEK17,2015-03-04,607.5,607.5,607.5,607.5,-4.25,-0.69%,0.0,0.0,2.0,5,2017
KEK17,2015-03-11,608.75,608.75,608.75,608.75,-0.75,-0.12%,0.0,0.0,2.0,5,2017
KEK17,2015-03-18,622.75,622.75,622.75,622.75,6.0,+0.97%,0.0,0.0,2.0,5,2017
KEK17,2015-03-25,635.0,635.0,635.0,635.0,-1.25,-0.20%,0.0,0.0,2.0,5,2017
KEK17,2015-04-01,639.0,639.0,639.0,639.0,12.75,+2.04%,0.0,0.0,2.0,5,2017
KEK17,2015-04-08,639.5,639.5,639.5,639.5,-3.5,-0.54%,0.0,0.0,2.0,5,2017
KEK17,2015-04-15,601.5,601.5,601.5,601.5,-8.0,-1.31%,0.0,0.0,2.0,5,2017
KEK17,2015-04-22,596.75,596.75,596.75,596.75,-2.25,-0.38%,0.0,0.0,2.0,5,2017
KEK17,2015-04-29,594.75,594.75,594.75,594.75,9.0,+1.54%,0.0,0.0,2.0,5,2017
KEK17,2015-05-06,585.75,585.75,585.75,585.75,10.75,+1.87%,0.0,0.0,2.0,5,2017
KEK17,2015-05-13,587.75,587.75,587.75,587.75,1.25,+0.21%,0.0,0.0,2.0,5,2017
KEK17,2015-05-20,625.25,625.25,625.25,625.25,2.0,+0.32%,0.0,0.0,2.0,5,2017
KEK17,2015-05-27,596.75,596.75,596.75,596.75,-14.0,-2.29%,0.0,0.0,2.0,5,2017
KEK17,2015-06-03,616.75,616.75,616.75,616.75,-6.75,-1.08%,0.0,0.0,2.0,5,2017
KEK17,2015-06-10,618.0,618.0,618.0,618.0,-18.5,-2.91%,0.0,0.0,2.0,5,2017
KEK17,2015-06-17,593.75,593.75,593.75,593.75,0.0,0.00%,0.0,0.0,2.0,5,2017
KEK17,2015-06-24,612.5,612.5,612.5,612.5,-6.0,-0.97%,0.0,0.0,2.0,5,2017
KEK17,2015-07-01,663.5,663.5,663.5,663.5,-16.5,-2.43%,0.0,0.0,2.0,5,2017
KEK17,2015-07-08,652.75,652.75,652.75,652.75,-6.0,-0.91%,0.0,0.0,2.0,5,2017
KEK17,2015-07-15,636.5,636.5,636.5,636.5,-1.25,-0.20%,0.0,0.0,2.0,5,2017
